y_true,y_hat,date
23.0,18.844738,2022-03-02 14:24:36
0.0,0.0,2022-03-02 14:25:22
1.0,0.0,2022-03-02 14:26:10
0.0,0.0,2022-03-02 14:27:24
0.0,0.0,2022-03-02 14:28:28
0.0,0.0,2022-03-02 14:29:26
0.0,15.926862,2022-03-02 14:31:49
7.0,13.288731,2022-03-02 14:33:15
21.0,0.0,2022-03-02 14:34:24
37.0,21.293135,2022-03-02 14:36:38
11.0,14.495989,2022-03-02 14:39:42
0.0,0.0,2022-03-02 14:40:50
21.0,0.0,2022-03-02 14:41:36
0.0,16.231218,2022-03-02 14:44:08
14.0,13.514372,2022-03-02 14:45:26
14.0,19.0648,2022-03-02 14:46:08
0.0,12.469024,2022-03-02 14:46:30
45.0,15.622752,2022-03-02 14:47:38
0.0,0.0,2022-03-02 14:47:44
0.0,17.151485,2022-03-02 14:48:21
22.0,0.0,2022-03-02 14:49:39
38.0,25.243853,2022-03-02 14:52:03
18.0,16.665342,2022-03-02 14:54:33
38.0,14.485906,2022-03-02 14:55:53
25.0,14.269889,2022-03-02 14:57:23
64.0,19.200392,2022-03-02 15:00:05
9.0,15.429494,2022-03-02 15:02:27
35.0,14.648344,2022-03-02 15:03:39
67.0,25.478634,2022-03-02 15:05:59
20.0,20.093077,2022-03-02 15:08:35
45.0,17.108912,2022-03-02 15:09:56
0.0,0.0,2022-03-02 15:10:04
32.0,14.164026,2022-03-02 15:11:15
23.0,16.856873,2022-03-02 15:11:47
14.0,14.605815,2022-03-02 15:13:02
17.0,25.839579,2022-03-02 15:13:36
71.0,20.506723,2022-03-02 15:15:29
12.0,18.345001,2022-03-02 15:16:38
17.0,0.0,2022-03-02 15:17:48
41.0,0.0,2022-03-02 15:17:53
0.0,0.0,2022-03-02 15:19:22
51.0,16.260862,2022-03-02 15:19:36
83.0,23.898623,2022-03-02 15:22:07
0.0,0.0,2022-03-02 15:24:11
0.0,0.0,2022-03-02 15:25:04
20.0,17.343279,2022-03-02 15:25:44
0.0,15.003149,2022-03-02 15:26:57
20.0,12.659091,2022-03-02 15:28:30
44.0,23.118603,2022-03-02 15:31:21
9.0,15.1354685,2022-03-02 15:34:28
2.0,0.0,2022-03-02 15:35:35
62.0,15.529564,2022-03-08 09:49:10
0.0,0.0,2022-03-08 09:51:15
4.0,8.362348,2022-03-08 09:52:19
33.0,21.879045,2022-03-08 09:54:32
5.0,14.961221,2022-03-08 09:58:04
32.0,10.146809,2022-03-08 09:59:13
0.0,0.0,2022-03-08 10:01:06
3.0,16.56655,2022-03-08 10:03:21
0.0,0.0,2022-03-08 10:04:33
11.0,8.679142,2022-03-08 10:05:36
18.0,18.985891,2022-03-08 10:07:25
0.0,14.147275,2022-03-08 10:10:20
0.0,0.0,2022-03-08 10:11:24
0.0,0.0,2022-03-08 10:12:23
8.0,13.021284,2022-03-08 10:14:40
15.000001,10.625659,2022-03-08 10:16:07
26.0,9.542362,2022-03-08 10:17:21
0.0,18.630814,2022-03-08 10:19:29
0.0,0.0,2022-03-08 10:21:40
10.0,0.0,2022-03-08 10:22:47
0.0,0.0,2022-03-08 10:23:53
19.0,0.0,2022-03-08 10:26:06
0.0,0.0,2022-03-08 10:27:39
2.0,10.031139,2022-03-08 10:28:37
19.0,17.415987,2022-03-08 10:30:21
0.0,0.0,2022-03-08 10:33:22
0.0,0.0,2022-03-08 10:34:18
0.0,0.0,2022-03-08 10:35:13
57.0,13.387229,2022-03-08 10:37:27
4.0,16.590294,2022-03-08 11:01:37
0.0,0.0,2022-03-08 11:02:49
3.0,10.569836,2022-03-08 11:03:45
0.0,0.0,2022-03-08 11:05:37
1.0,13.91063,2022-03-08 11:08:30
0.0,0.0,2022-03-08 11:09:30
0.0,0.0,2022-03-08 11:10:42
10.0,13.852479,2022-03-08 11:12:49
0.0,11.688411,2022-03-08 11:14:15
6.0,9.674841,2022-03-08 11:15:15
23.0,18.179962,2022-03-08 11:16:59
20.0,14.736848,2022-03-08 11:19:50
0.0,0.0,2022-03-08 11:21:14
0.0,0.0,2022-03-08 11:22:13
18.0,13.235546,2022-03-08 11:24:25
0.0,0.0,2022-03-08 11:25:29
0.0,0.0,2022-03-08 11:26:06
43.0,15.789538,2022-03-08 12:37:00
0.0,0.0,2022-03-08 12:38:37
0.0,0.0,2022-03-08 12:40:38
0.0,0.0,2022-03-08 12:42:57
11.0,0.0,2022-03-08 12:44:15
16.0,10.511085,2022-03-08 12:45:17
22.0,21.058733,2022-03-08 12:47:33
0.0,17.746328,2022-03-08 12:50:19
0.0,13.315839,2022-03-08 12:50:27
18.0,0.0,2022-03-08 12:51:29
2.0,10.41194,2022-03-08 12:52:02
0.0,0.0,2022-03-08 12:52:44
0.0,8.333136,2022-03-08 12:52:56
16.0,12.373475,2022-03-08 12:55:04
15.000001,14.737339,2022-03-08 12:55:28
28.999998,13.605067,2022-03-08 12:56:35
0.0,0.0,2022-03-08 12:56:52
7.0,10.86956,2022-03-08 12:58:02
0.0,12.152347,2022-03-08 12:58:27
16.0,20.788956,2022-03-08 13:00:00
0.0,0.0,2022-03-08 13:02:22
0.0,0.0,2022-03-08 13:03:23
0.0,0.0,2022-03-08 13:04:30
0.0,0.0,2022-03-08 13:07:01
8.0,13.206209,2022-03-08 13:08:17
5.0,10.4341345,2022-03-08 13:09:22
5.0,20.257273,2022-03-08 13:11:20
9.0,13.79539,2022-03-08 13:14:15
14.0,0.0,2022-03-08 13:15:28
0.0,0.0,2022-03-08 13:16:39
30.000002,12.995532,2022-03-08 13:18:48
22.0,13.4334545,2022-03-08 13:20:28
12.0,0.0,2022-03-08 13:21:37
55.000004,19.561,2022-03-08 13:23:26
0.0,0.0,2022-03-08 13:26:53
0.0,0.0,2022-03-08 13:27:54
0.0,0.0,2022-03-08 13:28:50
2.0,13.559156,2022-03-08 13:30:59
2.0,0.0,2022-03-08 13:32:15
9.0,0.0,2022-03-08 13:33:18
49.0,23.133835,2022-03-08 13:35:39
0.0,0.0,2022-03-08 13:38:43
5.0,10.649685,2022-03-08 13:39:49
0.0,0.0,2022-03-08 13:40:50
0.0,0.0,2022-03-08 13:42:55
13.0,13.3147335,2022-03-08 13:43:56
15.000001,11.683612,2022-03-08 13:45:03
30.000002,23.610777,2022-03-08 13:46:53
0.0,0.0,2022-03-08 13:49:42
40.0,0.0,2022-03-08 13:50:48
0.0,0.0,2022-03-08 13:52:24
21.0,12.613458,2022-03-08 13:54:37
14.0,13.729819,2022-03-08 13:56:07
3.0,12.022133,2022-03-08 13:57:23
54.0,0.0,2022-03-08 13:59:18
2.0,14.583062,2022-03-08 14:02:16
20.0,12.827402,2022-03-08 14:03:20
0.0,0.0,2022-03-08 14:04:33
1.0,13.180959,2022-03-08 14:06:58
12.0,14.030555,2022-03-08 14:08:20
2.0,11.495294,2022-03-08 14:09:31
16.0,23.70316,2022-03-08 14:11:33
61.0,12.238699,2022-03-09 09:44:54
61.0,13.295045,2022-03-09 09:46:55
0.0,0.0,2022-03-09 09:48:57
0.0,12.123655,2022-03-09 09:51:23
17.0,8.19829,2022-03-09 09:52:31
0.0,0.0,2022-03-09 09:53:46
1.0,17.428047,2022-03-09 09:55:52
0.0,0.0,2022-03-09 09:57:42
22.0,0.0,2022-03-09 09:58:40
23.0,0.0,2022-03-09 09:59:56
11.0,12.429517,2022-03-09 10:02:43
0.0,0.0,2022-03-09 10:03:59
0.0,0.0,2022-03-09 10:04:58
27.0,16.873686,2022-03-09 10:07:03
0.0,0.0,2022-03-09 10:09:39
0.0,12.487101,2022-03-09 10:10:41
5.0,0.0,2022-03-09 10:11:30
0.0,0.0,2022-03-09 10:13:49
2.0,8.486409,2022-03-09 10:15:03
0.0,0.0,2022-03-09 10:16:02
56.0,19.282959,2022-03-09 10:17:45
0.0,0.0,2022-03-09 10:20:37
15.000001,11.77157,2022-03-09 10:21:34
0.0,0.0,2022-03-09 10:24:29
8.0,12.234183,2022-03-09 10:26:38
0.0,0.0,2022-03-09 10:27:57
0.0,8.319516,2022-03-09 10:28:59
0.0,22.478254,2022-03-09 10:30:32
7.0,12.046171,2022-03-09 10:32:46
0.0,13.197214,2022-03-09 10:33:51
0.0,0.0,2022-03-09 10:34:30
18.0,12.813768,2022-03-09 10:51:36
0.0,0.0,2022-03-09 10:53:01
6.0,8.779937,2022-03-09 10:54:06
14.0,17.192848,2022-03-09 10:56:03
0.0,0.0,2022-03-09 10:59:15
0.0,0.0,2022-03-09 11:00:08
0.0,0.0,2022-03-09 11:01:00
0.0,0.0,2022-03-09 11:03:11
0.0,0.0,2022-03-09 11:04:19
4.0,9.330263,2022-03-09 11:05:23
30.000002,0.0,2022-03-09 11:07:08
16.0,13.426226,2022-03-09 11:10:00
0.0,0.0,2022-03-09 11:11:13
0.0,0.0,2022-03-09 11:12:03
13.0,12.738047,2022-03-09 11:14:14
32.0,9.76354,2022-03-09 11:15:49
3.0,10.379182,2022-03-09 11:17:26
48.0,20.71128,2022-03-09 11:19:06
0.0,0.0,2022-03-09 11:22:02
0.0,0.0,2022-03-09 11:22:57
18.0,0.0,2022-03-09 11:23:51
4.0,13.671207,2022-03-09 11:26:18
13.0,10.853696,2022-03-09 11:27:30
0.0,0.0,2022-03-09 11:28:40
40.0,22.898392,2022-03-09 11:30:26
0.0,0.0,2022-03-09 11:33:17
0.0,0.0,2022-03-09 11:34:13
2.0,0.0,2022-03-09 11:34:59
0.0,13.176755,2022-03-09 11:37:05
13.0,10.173934,2022-03-09 11:38:20
0.0,0.0,2022-03-09 11:42:50
0.0,0.0,2022-03-09 11:44:57
0.0,0.0,2022-03-09 11:45:52
0.0,0.0,2022-03-09 11:46:42
11.0,13.10582,2022-03-09 11:48:56
0.0,0.0,2022-03-09 11:50:36
0.0,0.0,2022-03-09 11:51:32
0.0,12.832684,2022-03-09 13:04:15
0.0,0.0,2022-03-09 13:05:08
0.0,0.0,2022-03-09 13:05:48
18.0,14.46012,2022-03-09 13:12:22
23.0,11.08559,2022-03-09 13:13:54
28.999998,10.229672,2022-03-09 13:15:20
28.999998,18.72213,2022-03-09 13:17:37
1.0,13.549895,2022-03-09 13:20:26
32.0,13.307505,2022-03-09 13:21:23
0.0,0.0,2022-03-09 13:22:46
77.0,15.089372,2022-03-09 13:25:05
27.0,0.0,2022-03-09 13:27:29
23.0,12.306904,2022-03-09 13:28:57
0.0,0.0,2022-03-09 13:30:57
14.0,0.0,2022-03-09 13:36:53
0.0,0.0,2022-03-09 13:38:08
1.0,19.528378,2022-03-09 13:40:20
65.0,12.105977,2022-03-09 13:41:50
0.0,14.805645,2022-03-09 13:43:52
0.0,0.0,2022-03-09 13:45:47
0.0,0.0,2022-03-09 13:48:04
0.0,0.0,2022-03-09 13:48:58
0.0,0.0,2022-03-09 13:49:47
12.0,15.373731,2022-03-09 13:54:38
8.0,14.296477,2022-03-09 13:56:09
3.0,11.150975,2022-03-09 13:57:20
0.0,0.0,2022-03-09 13:59:07
20.0,12.961723,2022-03-09 14:01:25
1.0,14.054593,2022-03-09 14:02:43
0.0,10.078423,2022-03-09 14:03:33
17.0,15.078874,2022-03-09 14:19:55
0.0,11.342707,2022-03-09 14:21:34
0.0,0.0,2022-03-09 14:22:30
23.0,18.13477,2022-03-09 14:24:22
0.0,0.0,2022-03-09 14:26:52
3.0,13.049469,2022-03-09 14:27:49
0.0,0.0,2022-03-09 14:28:43
15.000001,15.619556,2022-03-09 14:30:50
0.0,0.0,2022-03-09 14:32:12
0.0,0.0,2022-03-09 14:33:12
0.0,0.0,2022-03-09 14:34:58
0.0,13.25715,2022-03-09 14:37:05
3.0,13.471221,2022-03-09 14:38:03
2.0,0.0,2022-03-09 14:38:51
2.0,15.557111,2022-03-09 14:41:04
3.0,11.499245,2022-03-09 14:42:21
0.0,0.0,2022-03-09 14:43:18
2.0,18.15468,2022-03-09 14:45:16
35.0,0.0,2022-03-09 14:47:16
0.0,0.0,2022-03-09 14:48:49
0.0,10.136751,2022-03-09 14:49:43
15.000001,14.758026,2022-03-09 14:51:54
0.0,0.0,2022-03-09 14:53:21
0.0,0.0,2022-03-09 14:54:24
0.0,0.0,2022-03-09 14:55:51
0.0,0.0,2022-03-09 14:58:06
8.0,0.0,2022-03-09 14:58:58
0.0,0.0,2022-03-09 15:00:00
17.0,15.466508,2022-03-09 15:02:11
17.0,11.510699,2022-03-09 15:03:40
0.0,0.0,2022-03-09 15:04:59
55.000004,18.016895,2022-03-09 15:06:37
19.0,14.431128,2022-03-09 15:09:49
14.0,14.062731,2022-03-09 15:11:10
0.0,0.0,2022-03-09 15:13:30
30.000002,15.761476,2022-03-09 15:15:45
7.0,12.245328,2022-03-09 15:17:33
6.0,10.264649,2022-03-09 15:18:40
0.0,0.0,2022-03-09 15:20:18
22.0,14.35027,2022-03-09 15:22:28
0.0,0.0,2022-03-09 15:23:46
0.0,0.0,2022-03-09 15:24:33
0.0,16.596857,2022-03-09 15:26:46
0.0,0.0,2022-03-09 15:27:31
84.0,11.364045,2022-03-10 08:30:08
5.0,11.415716,2022-03-10 08:32:33
0.0,0.0,2022-03-10 08:33:32
0.0,11.362999,2022-03-10 08:35:44
11.0,0.0,2022-03-10 08:36:57
5.0,5.8829865,2022-03-10 08:38:11
0.0,0.0,2022-03-10 08:40:04
0.0,0.0,2022-03-10 08:42:22
0.0,0.0,2022-03-10 08:43:26
0.0,0.0,2022-03-10 08:44:24
7.0,11.721126,2022-03-10 08:46:36
6.0,8.656602,2022-03-10 08:47:55
18.0,6.3307347,2022-03-10 08:49:06
0.0,0.0,2022-03-10 08:50:55
11.0,10.780799,2022-03-10 08:53:13
0.0,0.0,2022-03-10 08:54:23
0.0,0.0,2022-03-10 08:56:01
0.0,12.114851,2022-03-10 08:58:27
0.0,0.0,2022-03-10 08:59:45
2.0,7.451506,2022-03-10 09:00:45
0.0,0.0,2022-03-10 09:02:40
10.0,10.8362255,2022-03-10 09:05:30
2.0,0.0,2022-03-10 09:06:38
0.0,0.0,2022-03-10 09:08:19
5.0,11.887864,2022-03-10 09:10:30
1.0,8.599506,2022-03-10 09:11:49
0.0,0.0,2022-03-10 09:12:44
0.0,0.0,2022-03-10 09:14:32
0.0,0.0,2022-03-10 09:16:35
0.0,0.0,2022-03-10 09:17:11
0.0,6.5222774,2022-03-10 09:17:43
3.0,12.737755,2022-03-10 09:34:23
0.0,0.0,2022-03-10 09:35:42
2.0,6.9088707,2022-03-10 09:36:33
4.0,0.0,2022-03-10 09:38:31
0.0,0.0,2022-03-10 09:40:53
6.0,0.0,2022-03-10 09:41:55
0.0,0.0,2022-03-10 09:43:13
28.999998,12.881962,2022-03-10 09:45:14
19.0,9.694272,2022-03-10 09:47:03
6.0,7.5360823,2022-03-10 09:48:20
16.0,0.0,2022-03-16 15:57:25
0.0,0.0,2022-03-16 15:58:31
12.0,0.0,2022-03-16 16:00:39
20.0,0.0,2022-03-16 16:01:56
18.0,0.0,2022-03-16 16:03:14
30.000002,0.0,2022-03-16 16:04:55
18.0,14.655859,2022-03-16 16:13:16
8.0,0.0,2022-03-16 16:14:11
0.0,0.0,2022-03-16 16:16:30
5.0,14.843239,2022-03-16 16:18:09
0.0,0.0,2022-03-16 16:19:23
0.0,0.0,2022-03-16 16:22:24
92.0,14.799524,2022-03-16 16:25:52
20.0,24.716122,2022-03-17 12:42:33
28.0,16.89758,2022-03-17 12:43:57
13.0,0.0,2022-03-17 12:47:58
15.000001,0.0,2022-03-17 12:49:21
25.0,21.784218,2022-03-17 13:00:41
23.0,17.553303,2022-03-17 13:02:08
13.0,15.800254,2022-03-17 13:03:23
0.0,14.618897,2022-03-17 13:09:22
61.0,24.13729,2022-03-17 13:11:21
16.0,20.070414,2022-03-17 13:15:16
0.0,17.288982,2022-03-17 13:16:50
8.0,16.02138,2022-03-17 13:17:59
3.0,22.781462,2022-03-17 13:20:37
0.0,0.0,2022-03-17 13:22:42
0.0,0.0,2022-03-17 13:24:00
10.0,27.494808,2022-03-17 13:26:33
11.0,19.82984,2022-03-17 13:30:35
0.0,16.194332,2022-03-17 13:31:47
11.0,15.86464,2022-03-17 13:32:58
14.0,0.0,2022-03-17 13:35:31
37.0,17.08112,2022-03-17 13:36:55
0.0,0.0,2022-03-17 13:38:38
0.0,25.388628,2022-03-17 13:40:51
13.0,19.018023,2022-03-17 13:44:11
2.0,16.350067,2022-03-17 13:45:40
0.0,16.079597,2022-03-17 13:46:48
0.0,0.0,2022-03-17 13:49:22
5.0,0.0,2022-03-17 13:50:46
0.0,0.0,2022-03-17 13:51:58
0.0,24.101114,2022-03-17 13:54:07
